201826	Type 2 diabetes mellitus	201826	Type 2 diabetes mellitus
201826	Type 2 diabetes mellitus	35506622	Type 2 diabetes mellitus
201826	Type 2 diabetes mellitus	45420114	Type 2 diabetes mellitus
201826	Type 2 diabetes mellitus	45420119	Type 2 diabetes mellitus
201826	Type 2 diabetes mellitus	45571656	Type 2 diabetes mellitus
